,source,text,retweet_count,favorite_count,is_retweet,id_str,date,time,hour,week,time_start,time_end,duration,listed_title,top_category,listed_location
175,TWITTER FOR IPHONE,SENATOR MITCH MCCONNELL SHOULD FIGHT FOR THE WALL AND BORDER SECURITY AS HARD AS HE FOUGHT FOR ANYTHING. HE WILL NEED DEMOCRAT VOTES BUT AS SHOWN IN THE HOUSE GOOD THINGS HAPPEN. IF ENOUGH DEMS DON’T VOTE IT WILL BE A DEMOCRAT SHUTDOWN! HOUSE REPUBLICANS WERE GREAT YESTERDAY!,16593.0,73249.0,FALSE,1.07608E+18,2018-12-21,11:50:00,11,7.0,11:45:00,12:15:00,0.5,MEETING WITH THE CHIEF OF STAFF,MEETING,OVAL OFFICE
176,TWITTER FOR IPHONE,.....ON A BORDER IS ONLY EFFECTIVE IN CONJUNCTION WITH A WALL. PROPERLY DESIGNED AND BUILT WALLS WORK AND THE DEMOCRATS ARE LYING WHEN THEY SAY THEY DON’T. IN ISRAEL THE WALL IS 99.9% SUCCESSFUL. WILL NOT BE ANY DIFFERENT ON OUR SOUTHERN BORDER! HUNDREDS OF $BILLIONS SAVED!,15582.0,67948.0,FALSE,1.07609E+18,2018-12-21,12:10:00,12,7.0,11:45:00,12:15:00,0.5,MEETING WITH THE CHIEF OF STAFF,MEETING,OVAL OFFICE
177,TWITTER FOR IPHONE,NO MATTER WHAT HAPPENS TODAY IN THE SENATE REPUBLICAN HOUSE MEMBERS SHOULD BE VERY PROUD OF THEMSELVES. THEY FLEW BACK TO WASHINGTON FROM ALL PARTS OF THE WORLD IN ORDER TO VOTE FOR BORDER SECURITY AND THE WALL. NOT ONE DEMOCRAT VOTED YES AND WE WON BIG. I AM VERY PROUD OF YOU!,17819.0,78125.0,FALSE,1.07609E+18,2018-12-21,12:19:00,12,7.0,12:15:00,12:30:00,0.25,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
178,TWITTER FOR IPHONE,THE DEMOCRATS WHOSE VOTES WE NEED IN THE SENATE WILL PROBABLY VOTE AGAINST BORDER SECURITY AND THE WALL EVEN THOUGH THEY KNOW IT IS DESPERATELY NEEDED. IF THE DEMS VOTE NO THERE WILL BE A SHUTDOWN THAT WILL LAST FOR A VERY LONG TIME. PEOPLE DON’T WANT OPEN BORDERS AND CRIME!,19337.0,81582.0,FALSE,1.07609E+18,2018-12-21,12:24:00,12,7.0,12:15:00,12:30:00,0.25,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
179,TWITTER FOR IPHONE,THE DEMOCRATS ARE TRYING TO BELITTLE THE CONCEPT OF A WALL CALLING IT OLD FASHIONED. THE FACT IS THERE IS NOTHING ELSE’S THAT WILL WORK AND THAT HAS BEEN TRUE FOR THOUSANDS OF YEARS. IT’S LIKE THE WHEEL THERE IS NOTHING BETTER. I KNOW TECH BETTER THAN ANYONE &AMP; TECHNOLOGY.....,22063.0,101281.0,FALSE,1.07608E+18,2018-12-21,11:58:00,11,7.0,11:45:00,12:15:00,0.5,MEETING WITH THE CHIEF OF STAFF,MEETING,OVAL OFFICE
180,TWITTER FOR IPHONE,HOUSE REPUBLICAN VOTE 217-185.,11100.0,62603.0,FALSE,1.07609E+18,2018-12-21,12:27:00,12,7.0,12:15:00,12:30:00,0.25,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
181,TWITTER FOR IPHONE,I NEVER “LASHED OUT” AT THE ACTING ATTORNEY GENERAL OF THE U.S. A MAN FOR WHOM I HAVE GREAT RESPECT. THIS IS A MADE UP STORY ONE OF MANY BY THE FAKE NEWS MEDIA!,19239.0,88333.0,FALSE,1.07725E+18,2018-12-24,16:55:00,16,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
182,TWITTER FOR IPHONE,THE ONLY PROBLEM OUR ECONOMY HAS IS THE FED. THEY DON’T HAVE A FEEL FOR THE MARKET THEY DON’T UNDERSTAND NECESSARY TRADE WARS OR STRONG DOLLARS OR EVEN DEMOCRAT SHUTDOWNS OVER BORDERS. THE FED IS LIKE A POWERFUL GOLFER WHO CAN’T SCORE BECAUSE HE HAS NO TOUCH - HE CAN’T PUTT!,30508.0,125022.0,FALSE,1.07723E+18,2018-12-24,15:55:00,15,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
183,TWITTER FOR IPHONE,FOR ALL OF THE SYMPATHIZERS OUT THERE OF BRETT MCGURK REMEMBER HE WAS THE OBAMA APPOINTEE WHO WAS RESPONSIBLE FOR LOADING UP AIRPLANES WITH 1.8 BILLION DOLLARS IN CASH &AMP;  SENDING IT TO IRAN AS PART OF THE HORRIFIC IRAN NUCLEAR DEAL (NOW TERMINATED) APPROVED BY LITTLE BOB CORKER.,28640.0,99077.0,FALSE,1.07722E+18,2018-12-24,15:23:00,15,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
184,TWITTER FOR IPHONE,....WE ARE SUBSTANTIALLY SUBSIDIZING THE MILITARIES OF MANY VERY RICH COUNTRIES ALL OVER THE WORLD WHILE AT THE SAME TIME THESE COUNTRIES TAKE TOTAL ADVANTAGE OF THE U.S. AND OUR TAXPAYERS ON TRADE. GENERAL MATTIS DID NOT SEE THIS AS A PROBLEM. I DO AND IT IS BEING FIXED!,25119.0,107521.0,FALSE,1.07722E+18,2018-12-24,14:59:00,14,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
185,TWITTER FOR IPHONE,TO THOSE FEW SENATORS WHO THINK I DON’T LIKE OR APPRECIATE BEING ALLIED WITH OTHER COUNTRIES THEY ARE WRONG I DO. WHAT I DON’T LIKE HOWEVER IS WHEN MANY OF THESE SAME COUNTRIES TAKE ADVANTAGE OF THEIR FRIENDSHIP WITH THE UNITED STATES BOTH IN MILITARY PROTECTION AND TRADE...,22190.0,98796.0,FALSE,1.07721E+18,2018-12-24,14:41:00,14,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
186,TWITTER FOR IPHONE,VIRTUALLY EVERY DEMOCRAT WE ARE DEALING WITH TODAY STRONGLY SUPPORTED A BORDER WALL OR FENCE. IT WAS ONLY WHEN I MADE IT AN IMPORTANT PART OF MY CAMPAIGN BECAUSE PEOPLE AND DRUGS WERE POURING INTO OUR COUNTRY UNCHECKED THAT THEY TURNED AGAINST IT. DESPERATELY NEEDED!,25312.0,108934.0,FALSE,1.07721E+18,2018-12-24,14:31:00,14,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
187,TWITTER FOR IPHONE,AMERICA IS RESPECTED AGAIN!,28409.0,156718.0,FALSE,1.07723E+18,2018-12-24,15:33:00,15,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
188,TWITTER FOR IPHONE,MERRY CHRISTMAS!,89254.0,508327.0,FALSE,1.07755E+18,2018-12-25,12:59:00,12,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
189,TWITTER FOR IPHONE,HAVE THE DEMOCRATS FINALLY REALIZED THAT WE DESPERATELY NEED BORDER SECURITY AND A WALL ON THE SOUTHERN BORDER. NEED TO STOP DRUGS HUMAN TRAFFICKINGGANG MEMBERS &AMP; CRIMINALS FROM COMING INTO OUR COUNTRY. DO THE DEMS REALIZE THAT MOST OF THE PEOPLE NOT GETTING PAID ARE DEMOCRATS?,30542.0,131861.0,FALSE,1.07826E+18,2018-12-27,12:06:00,12,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
190,TWITTER FOR IPHONE,JUST RETURNED FROM VISITING OUR TROOPS IN IRAQ AND GERMANY. ONE THING IS CERTAIN WE HAVE INCREDIBLE PEOPLE REPRESENTING OUR COUNTRY - PEOPLE THAT KNOW HOW TO WIN!,29623.0,168756.0,FALSE,1.07826E+18,2018-12-27,11:59:00,11,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
191,TWITTER FOR IPHONE,WE WILL BE FORCED TO CLOSE THE SOUTHERN BORDER ENTIRELY IF THE OBSTRUCTIONIST DEMOCRATS DO NOT GIVE US THE MONEY TO FINISH THE WALL &AMP; ALSO CHANGE THE RIDICULOUS IMMIGRATION LAWS THAT OUR COUNTRY IS SADDLED WITH. HARD TO BELIEVE THERE WAS A CONGRESS &AMP; PRESIDENT WHO WOULD APPROVE!,36280.0,156425.0,FALSE,1.07863E+18,2018-12-28,12:16:00,12,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
192,TWITTER FOR IPHONE,....THE UNITED STATES LOOSES SOOOO MUCH MONEY ON TRADE WITH MEXICO UNDER NAFTA OVER 75 BILLION DOLLARS A YEAR (NOT INCLUDING DRUG MONEY WHICH WOULD BE MANY TIMES THAT AMOUNT) THAT I WOULD CONSIDER CLOSING THE SOUTHERN BORDER A “PROFIT MAKING OPERATION.” WE BUILD A WALL OR.....,23736.0,101103.0,FALSE,1.07863E+18,2018-12-28,12:42:00,12,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
193,TWITTER FOR IPHONE,.....CLOSE THE SOUTHERN BORDER. BRING OUR CAR INDUSTRY BACK INTO THE UNITED STATES WHERE IT BELONGS. GO BACK TO PRE-NAFTA BEFORE SO MANY OF OUR COMPANIES AND JOBS WERE SO FOOLISHLY SENT TO MEXICO. EITHER WE BUILD (FINISH) THE WALL OR WE CLOSE THE BORDER......,25309.0,108158.0,FALSE,1.07863E+18,2018-12-28,12:49:00,12,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
194,TWITTER FOR IPHONE,.....HONDURAS GUATEMALA AND EL SALVADOR ARE DOING NOTHING FOR THE UNITED STATES BUT TAKING OUR MONEY. WORD IS THAT A NEW CARAVAN IS FORMING IN HONDURAS AND THEY ARE DOING NOTHING ABOUT IT. WE WILL BE CUTTING OFF ALL AID TO THESE 3 COUNTRIES - TAKING ADVANTAGE OF U.S. FOR YEARS!,39548.0,167132.0,FALSE,1.07864E+18,2018-12-28,13:06:00,13,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
195,TWITTER FOR IPHONE,THANK YOU TO SEAN PARNELL FOR THE NICE COMMENTS ON @FOXANDFRIENDS ABOUT THE TROOPS WONDERFUL REACTION TO MELANIA AND I IN IRAQ AND GERMANY. GREAT THINGS ARE HAPPENING!,21407.0,113861.0,FALSE,1.07866E+18,2018-12-28,14:51:00,14,8.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
196,TWITTER FOR IPHONE,IT’S INCREDIBLE HOW DEMOCRATS CAN ALL USE THEIR RIDICULOUS SOUND BITE AND SAY THAT A WALL DOESN’T WORK. IT DOES AND PROPERLY BUILT ALMOST 100%! THEY SAY IT’S OLD TECHNOLOGY - BUT SO IS THE WHEEL. THEY NOW SAY IT IS IMMORAL- BUT IT IS FAR MORE IMMORAL FOR PEOPLE TO BE DYING!,29355.0,125931.0,FALSE,1.07976E+18,2018-12-31,15:39:00,15,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
197,TWITTER FOR IPHONE,I’M IN THE OVAL OFFICE. DEMOCRATS COME BACK FROM VACATION NOW AND GIVE US THE VOTES NECESSARY FOR BORDER SECURITY INCLUDING THE WALL. YOU VOTED YES IN 2006 AND 2013. ONE MORE YES BUT WITH ME IN OFFICE I’LL GET IT BUILT AND FAST!,30742.0,131151.0,FALSE,1.07976E+18,2018-12-31,15:37:00,15,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
198,TWITTER FOR IPHONE,I’M IN THE OVAL OFFICE. DEMOCRATS COME BACK FROM VACATION NOW AND GIVE US THE VOTES NECESSARY FOR BORDER SECURITY INCLUDING THE WALL. YOU VOTED YES IN 2006 AND 3013. ONE MORE YES BUT WITH ME IN OFFICE I’LL GET IT BUILT AND FAST!,1123.0,4217.0,FALSE,1.07976E+18,2018-12-31,15:33:00,15,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
199,TWITTER FOR IPHONE,I CAMPAIGNED ON BORDER SECURITY WHICH YOU CANNOT HAVE WITHOUT A STRONG AND POWERFUL WALL. OUR SOUTHERN BORDER HAS LONG BEEN AN “OPEN WOUND” WHERE DRUGS CRIMINALS (INCLUDING HUMAN TRAFFICKERS) AND ILLEGALS WOULD POUR INTO OUR COUNTRY. DEMS SHOULD GET BACK HERE AN FIX NOW!,21960.0,90883.0,FALSE,1.07973E+18,2018-12-31,13:29:00,13,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
200,TWITTER FOR IPHONE,.....EXCEPT THE RESULTS ARE FAR BETTER THAN I EVER SAID THEY WERE GOING TO BE! I CAMPAIGNED AGAINST THE NEVER ENDING WARS REMEMBER!,15081.0,72353.0,FALSE,1.07973E+18,2018-12-31,13:19:00,13,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
201,TWITTER FOR IPHONE,AN ALL CONCRETE WALL WAS NEVER ABANDONED AS HAS BEEN REPORTED BY THE MEDIA. SOME AREAS WILL BE ALL CONCRETE BUT THE EXPERTS AT BORDER PATROL PREFER A WALL THAT IS SEE THROUGH (THEREBY MAKING IT POSSIBLE TO SEE WHAT IS HAPPENING ON BOTH SIDES). MAKES SENSE TO ME!,20779.0,96655.0,FALSE,1.07972E+18,2018-12-31,12:51:00,12,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
202,TWITTER FOR IPHONE,...I CAMPAIGNED ON GETTING OUT OF SYRIA AND OTHER PLACES. NOW WHEN I START GETTING OUT THE FAKE NEWS MEDIA OR SOME FAILED GENERALS WHO WERE UNABLE TO DO THE JOB BEFORE I ARRIVED LIKE TO COMPLAIN ABOUT ME &AMP; MY TACTICS WHICH ARE WORKING. JUST DOING WHAT I SAID I WAS GOING TO DO!,22000.0,100819.0,FALSE,1.07973E+18,2018-12-31,13:12:00,13,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
203,TWITTER FOR IPHONE,IF ANYBODY BUT DONALD TRUMP DID WHAT I DID IN SYRIA WHICH WAS AN ISIS LOADED MESS WHEN I BECAME PRESIDENT THEY WOULD BE A NATIONAL HERO. ISIS IS MOSTLY GONE WE’RE SLOWLY SENDING OUR TROOPS BACK HOME TO BE WITH THEIR FAMILIES WHILE AT THE SAME TIME FIGHTING ISIS REMNANTS......,17379.0,79095.0,FALSE,1.07972E+18,2018-12-31,13:03:00,13,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
204,TWITTER FOR IPHONE,I AM THE ONLY PERSON IN AMERICA WHO COULD SAY THAT “I’M BRINGING OUR GREAT TROOPS BACK HOME WITH VICTORY” AND GET BAD PRESS. IT IS FAKE NEWS AND PUNDITS WHO HAVE FAILED FOR YEARS THAT ARE DOING THE COMPLAINING. IF I STAYED IN ENDLESS WARS FOREVER THEY WOULD STILL BE UNHAPPY!,25252.0,111582.0,FALSE,1.07975E+18,2018-12-31,14:38:00,14,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
205,TWITTER FOR IPHONE,ONE THING HAS NOW BEEN PROVEN. THE DEMOCRATS DO NOT CARE ABOUT OPEN BORDERS AND ALL OF THE CRIME AND DRUGS THAT OPEN BORDERS BRING!,26840.0,119139.0,FALSE,1.08013E+18,2019-01-01,15:51:00,15,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
206,TWITTER FOR IPHONE,“GENERAL” MCCHRYSTAL GOT FIRED LIKE A DOG BY OBAMA. LAST ASSIGNMENT A TOTAL BUST. KNOWN FOR BIG DUMB MOUTH. HILLARY LOVER! HTTPS://T.CO/RZOKEHL3KV,16907.0,69306.0,FALSE,1.08012E+18,2019-01-01,15:32:00,15,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
207,TWITTER FOR IPHONE,RT @REALDONALDTRUMP: HEADS OF COUNTRIES ARE CALLING WANTING TO KNOW WHY SENATOR SCHUMER IS NOT APPROVING THEIR OTHERWISE APPROVED AMBASSADO…,25866.0,0.0,TRUE,1.08012E+18,2019-01-01,14:54:00,14,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
208,TWITTER FOR IPHONE,RT @REALDONALDTRUMP: ....SENATOR SCHUMER MORE THAN A YEAR LONGER THAN ANY OTHER ADMINISTRATION IN HISTORY. THESE ARE PEOPLE WHO HAVE BEEN…,21607.0,0.0,TRUE,1.08012E+18,2019-01-01,14:55:00,14,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
209,TWITTER FOR IPHONE,RT @GOPCHAIRWOMAN: JOBLESS CLAIMS FELL LAST WEEK TO A 49-YEAR LOW. YET ANOTHER SIGN THAT @REALDONALDTRUMP’S ECONOMIC POLICIES ARE WORKING A…,11844.0,0.0,TRUE,1.08011E+18,2019-01-01,14:50:00,14,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
210,TWITTER FOR IPHONE,THE DEMOCRATS MUCH AS I SUSPECTED HAVE ALLOCATED NO MONEY FOR A NEW WALL. SO IMAGINATIVE! THE PROBLEM IS WITHOUT A WALL THERE CAN BE NO REAL BORDER SECURITY - AND OUR COUNTRY MUST FINALLY HAVE A STRONG AND SECURE SOUTHERN BORDER!,21201.0,101836.0,FALSE,1.08011E+18,2019-01-01,14:32:00,14,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
211,TWITTER FOR IPHONE,HAPPY NEW YEAR!,40361.0,277623.0,FALSE,1.08011E+18,2019-01-01,14:25:00,14,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
212,TWITTER FOR IPHONE,HAPPY NEW YEAR TO EVERYONE INCLUDING THE HATERS AND THE FAKE NEWS MEDIA! 2019 WILL BE A FANTASTIC YEAR FOR THOSE NOT SUFFERING FROM TRUMP DERANGEMENT SYNDROME. JUST CALM DOWN AND ENJOY THE RIDE GREAT THINGS ARE HAPPENING FOR OUR COUNTRY!,59039.0,256114.0,FALSE,1.08009E+18,2019-01-01,13:08:00,13,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
213,TWITTER FOR IPHONE,DR. SEBASTIAN GORKA A VERY GOOD AND TALENTED GUY HAS A GREAT NEW BOOK JUST OUT “WHY WE FIGHT.” LOTS OF INSIGHT - ENJOY!,14059.0,76622.0,FALSE,1.08008E+18,2019-01-01,12:51:00,12,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
214,TWITTER FOR IPHONE,RT @GOPCHAIRWOMAN: .@REALDONALDTRUMP MADE SURE THE MEN AND WOMEN OF THE COAST GUARD CONTINUE TO GET PAID DURING THE #SCHUMERSHUTDOWN. MEA…,12796.0,0.0,TRUE,1.08011E+18,2019-01-01,14:52:00,14,9.0,08:00:00,17:00:00,NO DATA,NO DATA,NO_DATA,NO_DATA
215,TWITTER FOR IPHONE,HERE WE GO WITH MITT ROMNEY BUT SO FAST! QUESTION WILL BE IS HE A FLAKE?  I HOPE NOT. WOULD MUCH PREFER THAT MITT FOCUS ON BORDER SECURITY AND SO MANY OTHER THINGS WHERE HE CAN BE HELPFUL. I WON BIG AND HE DIDN’T. HE SHOULD BE HAPPY FOR ALL REPUBLICANS. BE A TEAM PLAYER &AMP; WIN!,36818.0,175756.0,FALSE,1.08045E+18,2019-01-02,12:53:00,12,9.0,12:00:00,13:00:00,1.0,CABINET MEETING,MEETING,CABINET ROOM
216,TWITTER FOR IPHONE,MEXICO IS PAYING FOR THE WALL THROUGH THE NEW USMCA TRADE DEAL. MUCH OF THE WALL HAS ALREADY BEEN FULLY RENOVATED OR BUILT. WE HAVE DONE A LOT OF WORK. $5.6 BILLION DOLLARS THAT HOUSE HAS APPROVED IS VERY LITTLE IN COMPARISON TO THE BENEFITS OF NATIONAL SECURITY. QUICK PAYBACK!,28559.0,128491.0,FALSE,1.08046E+18,2019-01-02,13:35:00,13,9.0,13:00:00,14:00:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
217,TWITTER FOR IPHONE,HTTPS://T.CO/JZFXMAPWKP,54075.0,202291.0,FALSE,1.08086E+18,2019-01-03,16:10:00,16,9.0,13:30:00,17:00:00,3.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
218,TWITTER FOR IPHONE,THE UNITED STATES TREASURY HAS TAKEN IN MANY BILLIONS OF DOLLARS FROM THE TARIFFS WE ARE CHARGING CHINA AND OTHER COUNTRIES THAT HAVE NOT TREATED US FAIRLY. IN THE MEANTIME WE ARE DOING WELL IN VARIOUS TRADE NEGOTIATIONS CURRENTLY GOING ON. AT SOME POINT THIS HAD TO BE DONE!,22311.0,106376.0,FALSE,1.08084E+18,2019-01-03,14:52:00,14,9.0,13:30:00,17:00:00,3.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
219,TWITTER FOR IPHONE,“MAGA LIST: 205 ‘HISTORIC RESULTS’ HELP TRUMP MAKE CASE FOR 2020 RE-ELECTION” HTTPS://T.CO/VTQNUWDHJB,18601.0,68602.0,FALSE,1.08084E+18,2019-01-03,14:36:00,14,9.0,13:30:00,17:00:00,3.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
220,TWITTER FOR IPHONE,THE SHUTDOWN IS ONLY BECAUSE OF THE 2020 PRESIDENTIAL ELECTION. THE DEMOCRATS KNOW THEY CAN’T WIN BASED ON ALL OF THE ACHIEVEMENTS OF “TRUMP” SO THEY ARE GOING ALL OUT ON THE DESPERATELY NEEDED WALL AND BORDER SECURITY - AND PRESIDENTIAL HARASSMENT. FOR THEM STRICTLY POLITICS!,30482.0,129182.0,FALSE,1.08084E+18,2019-01-03,14:44:00,14,9.0,13:30:00,17:00:00,3.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
221,TWITTER FOR IPHONE,AS I HAVE STATED MANY TIMES IF THE DEMOCRATS TAKE OVER THE HOUSE OR SENATE THERE WILL BE DISRUPTION TO THE FINANCIAL MARKETS. WE WON THE SENATE THEY WON THE HOUSE. THINGS WILL SETTLE DOWN. THEY ONLY WANT TO IMPEACH ME BECAUSE THEY KNOW THEY CAN’T WIN IN 2020 TOO MUCH SUCCESS!,36348.0,168828.0,FALSE,1.08118E+18,2019-01-04,13:06:00,13,9.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
222,TWITTER FOR IPHONE,HOW DO YOU IMPEACH A PRESIDENT WHO HAS WON PERHAPS THE GREATEST ELECTION OF ALL TIME DONE NOTHING WRONG (NO COLLUSION WITH RUSSIA IT WAS THE DEMS THAT COLLUDED) HAD THE MOST SUCCESSFUL FIRST TWO YEARS OF ANY PRESIDENT AND IS THE MOST POPULAR REPUBLICAN IN PARTY HISTORY 93%?,53530.0,253468.0,FALSE,1.08118E+18,2019-01-04,13:16:00,13,9.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
223,TWITTER FOR IPHONE,GREAT JOBS NUMBERS JUST ANNOUNCED!,26045.0,148688.0,FALSE,1.0812E+18,2019-01-04,14:39:00,14,9.0,14:30:00,15:00:00,0.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
224,TWITTER FOR IPHONE,WITH ALL OF THE SUCCESS THAT OUR COUNTRY IS HAVING INCLUDING THE JUST RELEASED JOBS NUMBERS WHICH ARE OFF THE CHARTS THE FAKE NEWS &AMP; TOTALLY DISHONEST MEDIA CONCERNING ME AND MY PRESIDENCY HAS NEVER BEEN WORSE. MANY HAVE BECOME CRAZED LUNATICS WHO HAVE GIVEN UP ON THE TRUTH!...,29958.0,134533.0,FALSE,1.08226E+18,2019-01-07,12:56:00,12,10.0,12:30:00,13:30:00,1.0,LUNCH WITH THE VICE PRESIDENT,LUNCH,PRIVATE DINING ROOM
225,TWITTER FOR IPHONE,...THE FAKE NEWS WILL KNOWINGLY LIE AND DEMEAN IN ORDER MAKE THE TREMENDOUS SUCCESS OF THE TRUMP ADMINISTRATION AND ME LOOK AS BAD AS POSSIBLE. THEY USE NON-EXISTENT SOURCES &AMP; WRITE STORIES THAT ARE TOTAL FICTION. OUR COUNTRY IS DOING SO WELL YET THIS IS A SAD DAY IN AMERICA!,22803.0,98373.0,FALSE,1.08226E+18,2019-01-07,13:09:00,13,10.0,12:30:00,13:30:00,1.0,LUNCH WITH THE VICE PRESIDENT,LUNCH,PRIVATE DINING ROOM
226,TWITTER FOR IPHONE,....THE FAKE NEWS MEDIA IN OUR COUNTRY IS THE REAL OPPOSITION PARTY. IT IS TRULY THE ENEMY OF THE PEOPLE! WE MUST BRING HONESTY BACK TO JOURNALISM AND REPORTING!,31217.0,129559.0,FALSE,1.08227E+18,2019-01-07,13:31:00,13,10.0,13:30:00,14:00:00,0.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
227,TWITTER FOR IPHONE,CONGRESSMAN ADAM SMITH THE NEW CHAIRMAN OF THE HOUSE ARMED SERVICES COMMITTEE JUST STATED “YES THERE IS A PROVISION IN LAW THAT SAYS A PRESIDENT CAN DECLARE AN EMERGENCY. IT’S BEEN DONE A NUMBER OF TIMES.” NO DOUBT BUT LET’S GET OUR DEAL DONE IN CONGRESS!,25060.0,115650.0,FALSE,1.08227E+18,2019-01-07,13:38:00,13,10.0,13:30:00,14:00:00,0.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
228,TWITTER FOR IPHONE,THE FAILING NEW YORK TIMES HAS KNOWINGLY WRITTEN A VERY INACCURATE STORY ON MY INTENTIONS ON SYRIA. NO DIFFERENT FROM MY ORIGINAL STATEMENTS WE WILL BE LEAVING AT A PROPER PACE WHILE AT THE SAME TIME CONTINUING TO FIGHT ISIS AND DOING ALL ELSE THAT IS PRUDENT AND NECESSARY!.....,24197.0,109239.0,FALSE,1.08229E+18,2019-01-07,14:55:00,14,10.0,14:30:00,17:00:00,2.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
229,TWITTER FOR IPHONE,TALKS WITH CHINA ARE GOING VERY WELL!,19614.0,126555.0,FALSE,1.08263E+18,2019-01-08,13:16:00,13,10.0,13:15:00,13:45:00,0.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
230,TWITTER FOR IPHONE,CONGRATULATIONS TO A TRULY GREAT FOOTBALL TEAM THE CLEMSON TIGERS ON AN INCREDIBLE WIN LAST NIGHT AGAINST A POWERFUL ALABAMA TEAM. A BIG WIN ALSO FOR THE GREAT STATE OF SOUTH CAROLINA. LOOK FORWARD TO SEEING THE TEAM AND THEIR BRILLIANT COACH FOR THE SECOND TIME AT THE W.H.,20478.0,133582.0,FALSE,1.08265E+18,2019-01-08,14:42:00,14,10.0,13:45:00,14:45:00,1.0,POLICY TIME,MEETING,OVAL OFFICE
231,TWITTER FOR IPHONE,ECONOMIC NUMBERS LOOKING REALLY GOOD. CAN YOU IMAGINE IF I HAD LONG TERM ZERO INTEREST RATES TO PLAY WITH LIKE THE PAST ADMINISTRATION RATHER THAN THE RAPIDLY RAISED NORMALIZED RATES WE HAVE TODAY. THAT WOULD HAVE BEEN SO EASY! STILL MARKETS UP BIG SINCE 2016 ELECTION!,25174.0,123878.0,FALSE,1.08262E+18,2019-01-08,13:01:00,13,10.0,12:15:00,13:15:00,1.0,MEDIA LUNCH,EVENT,ROOSEVELT ROOM
